time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010449350000	18.3845	17.4909	4.4182	2.23003	0.508014	radar	0.878519	18.2749	17.4877	18.2814	17.8617	-3.042	3.71372
1477010449450000	18.1115	17.774	4.37876	2.30562	0.557726	radar	1.44173	18.3021	17.498	17.9671	18.2246	-3.24204	3.5418
1477010449550000	17.9448	18.0709	4.3061	2.33389	0.535246	radar	6.73527	18.8558	18.1364	17.6334	18.5697	-3.43247	3.35973
1477010449650000	17.6515	18.3284	4.27559	2.40104	0.562194	radar	0.565213	17.7945	18.0801	17.281	18.8962	-3.61271	3.16817
1477010449750000	17.2663	18.7466	4.39508	2.44476	0.541072	radar	4.94042	16.9398	19.7311	16.9113	19.203	-3.78221	2.9678
1477010449850000	16.7938	19.1692	4.5657	2.50798	0.554631	radar	4.80336	16.1674	20.2201	16.5251	19.4894	-3.9405	2.75938
1477010449950000	16.4382	19.2786	4.4732	2.59643	0.602344	radar	8.67244	16.4366	18.2742	16.1237	19.7545	-4.08716	2.54364
1477010450050000	16.1163	19.4761	4.38518	2.6266	0.54625	radar	2.10109	16.2328	19.2166	15.7082	19.9978	-4.22185	2.32141
1477010450150000	15.5343	19.9157	4.62274	2.66169	0.510418	radar	9.28953	14.3677	21.3406	15.2799	20.2185	-4.34427	2.09347
1477010450250000	15.0766	20.1047	4.64277	2.7229	0.519816	radar	1.31907	14.7476	19.9571	14.84	20.4162	-4.4542	1.86068
1477010450350000	14.5219	20.3801	4.78069	2.77891	0.527654	radar	2.03542	13.841	21.0031	14.3897	20.5904	-4.55149	1.62386
1477010450450000	14.0246	20.5725	4.83704	2.83774	0.541797	radar	0.556126	13.8232	20.859	13.9304	20.7408	-4.63606	1.38386
1477010450550000	13.5879	20.6363	4.81703	2.9231	0.599155	radar	1.76882	13.8263	20.4261	13.4632	20.8671	-4.70789	1.14153
1477010450650000	13.1231	20.7753	4.8281	2.97182	0.589126	radar	1.98287	13.2669	21.1579	12.9895	20.969	-4.76702	0.897694
1477010450750000	12.4705	20.9691	5.00506	3.02069	0.578511	radar	3.29692	11.5171	21.6724	12.5106	21.0465	-4.81358	0.653175
1477010450850000	12.022	21.0119	4.97234	3.07945	0.585929	radar	1.01846	12.3859	21.1066	12.0276	21.0996	-4.84773	0.408778
1477010450950000	11.5382	20.9845	4.95248	3.14786	0.595688	radar	1.02003	11.5265	20.6748	11.5418	21.1283	-4.86971	0.165281
1477010451050000	10.9894	20.9328	4.98675	3.21656	0.600596	radar	3.61819	10.5558	20.5567	11.0544	21.1327	-4.87982	-0.076565
1477010451150000	10.3174	21.0066	5.10241	3.23444	0.53211	radar	4.70001	9.30535	21.3896	10.5666	21.1131	-4.8784	-0.31604
1477010451250000	9.81925	20.9901	5.09753	3.2748	0.517597	radar	1.49106	9.97958	21.2932	10.0795	21.0697	-4.86585	-0.552463
1477010451350000	9.30854	20.9767	5.06833	3.28848	0.453417	radar	2.37455	9.38223	21.111	9.59422	21.0028	-4.84262	-0.785189
1477010451450000	8.92916	20.8763	4.97083	3.34008	0.463239	radar	2.61566	9.63392	20.9724	9.11177	20.9128	-4.80919	-1.01362
1477010451550000	8.69423	20.644	4.75458	3.41766	0.490665	radar	4.80531	9.84634	20.009	8.63315	20.8003	-4.76608	-1.2372
1477010451650000	8.24614	20.4939	4.76692	3.4744	0.504799	radar	0.149854	8.29647	20.4978	8.1593	20.6657	-4.71387	-1.45542
1477010451750000	7.86326	20.3306	4.75436	3.53912	0.535569	radar	3.40645	8.29081	20.6565	7.69111	20.5096	-4.65313	-1.66781
1477010451850000	7.37528	20.1497	4.78824	3.58368	0.523143	radar	0.437371	7.09214	20.1196	7.22939	20.3326	-4.58448	-1.87399
1477010451950000	6.93238	19.9698	4.77895	3.62149	0.50368	radar	0.514512	6.89359	20.1536	6.7749	20.1352	-4.50854	-2.07357
1477010452050000	6.52547	19.7891	4.75908	3.66025	0.493158	radar	2.49144	6.67637	20.2142	6.32834	19.9183	-4.42598	-2.26625
1477010452150000	5.97114	19.5482	4.9163	3.70561	0.503165	radar	2.56901	5.28178	19.5036	5.89034	19.6824	-4.33744	-2.45178
1477010452250000	5.6473	19.2353	4.85045	3.77316	0.515257	radar	0.748366	5.9506	18.9859	5.46145	19.4284	-4.24359	-2.62995
1477010452350000	5.36163	18.9903	4.69538	3.81063	0.484685	radar	4.2714	5.87397	19.301	5.04219	19.157	-4.1451	-2.80059
1477010452450000	4.78894	18.7533	4.87392	3.82249	0.462881	radar	2.92683	3.98679	19.0452	4.63297	18.8689	-4.04263	-2.96359
1477010452550000	4.45417	18.4619	4.7901	3.8551	0.434572	radar	1.06706	4.69245	18.4634	4.23416	18.5648	-3.93685	-3.11888
1477010452650000	3.96283	18.1864	4.98143	3.89393	0.464762	radar	7.84726	3.42434	18.8357	3.84606	18.2457	-3.82841	-3.26644
1477010452750000	3.725	17.8634	4.81748	3.93752	0.440816	radar	2.94844	4.3011	17.9267	3.46891	17.9122	-3.71795	-3.40627
1477010452850000	3.23232	17.5502	4.98833	3.95847	0.44066	radar	3.21854	2.65664	17.888	3.10287	17.565	-3.60609	-3.53844
1477010452950000	3.00711	17.1326	4.97911	4.04637	0.49173	radar	1.31643	3.26647	17.0897	2.74805	17.2051	-3.49344	-3.66302
1477010453050000	2.66217	16.7968	4.87629	4.05654	0.436089	radar	3.06298	2.55039	16.8884	2.4045	16.833	-3.38059	-3.78014
1477010453150000	2.17945	16.4213	4.94611	4.04408	0.375381	radar	5.05124	1.57735	16.0489	2.07221	16.4497	-3.26812	-3.88995
1477010453250000	1.8166	16.0779	4.92919	4.04851	0.337407	radar	0.98643	1.74362	16.2687	1.75112	16.0557	-3.15656	-3.99261
1477010453350000	1.58693	15.6359	4.97247	4.12522	0.392563	radar	1.58706	1.6097	15.5526	1.44111	15.6517	-3.04644	-4.08832
1477010453450000	1.18308	15.269	5.02224	4.12129	0.355036	radar	1.70866	0.828993	15.528	1.14201	15.2386	-2.93825	-4.1773
1477010453550000	0.904276	14.9067	4.94204	4.13295	0.321138	radar	2.13797	1.03147	15.2134	0.853604	14.8169	-2.83246	-4.25977
1477010453650000	0.697813	14.4379	4.9931	4.20253	0.368197	radar	1.66838	0.722177	14.2445	0.575628	14.3872	-2.72952	-4.33598
1477010453750000	0.352325	13.9659	5.18909	4.23556	0.389105	radar	3.45617	-0.0328023	13.9604	0.307779	13.9502	-2.62984	-4.40617
1477010453850000	0.118441	13.4948	5.25204	4.28553	0.411812	radar	0.985638	0.0524412	13.6377	0.0497099	13.5065	-2.53381	-4.47061
1477010453950000	-0.159552	13.0515	5.20922	4.29213	0.370006	radar	1.23831	-0.275043	13.1456	-0.198962	13.0566	-2.44179	-4.52955
1477010454050000	-0.484044	12.5823	5.20774	4.2803	0.312271	radar	2.30116	-0.684792	12.3563	-0.438654	12.6011	-2.35412	-4.58326
1477010454150000	-0.793617	12.1584	5.20846	4.27144	0.272306	radar	2.2574	-0.972122	12.5207	-0.669818	12.1404	-2.27111	-4.63198
1477010454250000	-1.09307	11.6862	5.25265	4.27251	0.248	radar	0.408812	-1.26757	11.6495	-0.892931	11.6751	-2.19304	-4.67598
1477010454350000	-1.23211	11.2164	5.1296	4.29924	0.226441	radar	3.42075	-0.891441	10.959	-1.1085	11.2057	-2.12017	-4.71549
1477010454450000	-1.36317	10.7429	5.13857	4.35552	0.270117	radar	1.23644	-1.29894	10.9012	-1.31706	10.7324	-2.05273	-4.75075
1477010454550000	-1.5465	10.2236	5.20957	4.39031	0.285466	radar	0.925857	-1.59293	10.0212	-1.51917	10.2559	-1.99093	-4.78198
1477010454650000	-1.68272	9.7707	5.11539	4.41255	0.268609	radar	1.18922	-1.59702	9.96554	-1.71539	9.77637	-1.93498	-4.80939
1477010454750000	-1.95296	9.26893	5.22947	4.40629	0.245536	radar	1.91496	-2.27191	9.37316	-1.90631	9.29431	-1.88502	-4.83316
1477010454850000	-2.0746	8.82825	5.11358	4.42407	0.22561	radar	2.18486	-1.96565	9.13274	-2.09256	8.81003	-1.8412	-4.85347
1477010454950000	-2.3668	8.30446	5.2332	4.3982	0.180287	radar	2.19132	-2.65862	8.19477	-2.27474	8.32388	-1.80365	-4.87047
1477010455050000	-2.42425	7.90272	5.06923	4.43798	0.194779	radar	5.99713	-2.273	8.52315	-2.45348	7.83617	-1.77248	-4.8843
1477010455150000	-2.75768	7.40344	5.14129	4.37434	0.0977065	radar	4.98696	-3.08256	7.38874	-2.62944	7.34723	-1.74777	-4.89507
1477010455250000	-2.84569	6.95655	5.07167	4.41693	0.137651	radar	1.42267	-2.79412	7.20818	-2.80326	6.85734	-1.72958	-4.90286
1477010455350000	-2.92218	6.51153	4.91337	4.42764	0.106294	radar	4.61457	-2.57673	6.36755	-2.97559	6.36681	-1.71797	-4.90774
1477010455450000	-3.16627	6.01009	5.0405	4.40945	0.0861396	radar	2.80634	-3.50172	6.10796	-3.14709	5.87592	-1.71297	-4.90976
1477010455550000	-3.355	5.49817	5.06333	4.38878	0.0369912	radar	2.4696	-3.19736	5.19093	-3.31843	5.38496	-1.71458	-4.90893
1477010455650000	-3.48478	5.01219	5.05761	4.40989	0.0622506	radar	0.321586	-3.4281	4.94644	-3.49026	4.89422	-1.72281	-4.90525
1477010455750000	-3.68732	4.48569	5.11408	4.38041	0.00185813	radar	3.26334	-3.50501	4.17643	-3.66325	4.40398	-1.73763	-4.89868
1477010455850000	-3.87407	4.00045	5.14425	4.38157	0.0119169	radar	0.766145	-4.06447	4.10977	-3.83806	3.91452	-1.75899	-4.88918
1477010455950000	-4.074	3.57901	5.07939	4.35267	-0.0395165	radar	3.0637	-4.23729	3.88878	-4.01533	3.42616	-1.78686	-4.87666
1477010456050000	-4.30088	3.04756	5.19504	4.32856	-0.0723199	radar	1.67255	-4.27467	2.88187	-4.19571	2.93919	-1.82113	-4.86104
1477010456150000	-4.48374	2.53202	5.2298	4.33328	-0.0524223	radar	0.672361	-4.38481	2.39989	-4.37985	2.45393	-1.86173	-4.84218
1477010456250000	-4.6838	2.03917	5.25216	4.30169	-0.113984	radar	3.95272	-4.29257	1.92854	-4.56836	1.97072	-1.90853	-4.81994
1477010456350000	-4.92599	1.51654	5.35564	4.2798	-0.134878	radar	1.0329	-4.98165	1.43611	-4.76186	1.48989	-1.9614	-4.79417
1477010456450000	-5.12243	1.0634	5.26461	4.27559	-0.117105	radar	0.922596	-4.98594	1.10894	-4.96095	1.01182	-2.02019	-4.76468
1477010456550000	-5.2939	0.463173	5.41243	4.29641	-0.0782943	radar	6.7478	-4.84736	0.18101	-5.16621	0.536876	-2.08471	-4.73127
1477010456650000	-5.52624	-0.0117345	5.34963	4.30441	-0.0318112	radar	10.0294	-5.99809	-0.290765	-5.3782	0.0654719	-2.15477	-4.69374
1477010456750000	-5.75441	-0.379085	5.17431	4.27039	-0.0725529	radar	2.92085	-5.64447	-0.144522	-5.59748	-0.401971	-2.23014	-4.65185
1477010456850000	-5.94548	-0.848508	5.21045	4.25014	-0.113516	radar	6.58765	-5.30947	-0.724468	-5.82456	-0.865006	-2.31058	-4.60536
1477010456950000	-6.10725	-1.40668	5.29455	4.27541	-0.071	radar	4.03846	-5.68069	-1.52871	-6.05993	-1.32316	-2.39581	-4.55404
1477010457050000	-6.35695	-1.88052	5.3906	4.23872	-0.133758	radar	4.21792	-6.11355	-1.75966	-6.30406	-1.77593	-2.48555	-4.49762
1477010457150000	-6.65776	-2.28721	5.30459	4.20042	-0.157546	radar	2.4571	-6.99344	-2.17445	-6.55738	-2.22281	-2.57946	-4.43585
1477010457250000	-6.95765	-2.71848	5.29788	4.16733	-0.179521	radar	0.667138	-7.14408	-2.67584	-6.82029	-2.66323	-2.6772	-4.36847
1477010457350000	-7.20731	-3.18061	5.26461	4.164	-0.156614	radar	0.466208	-7.13937	-3.22028	-7.09316	-3.09663	-2.7784	-4.29523
1477010457450000	-7.48601	-3.70451	5.33851	4.17293	-0.12358	radar	3.1606	-7.77186	-4.08999	-7.37632	-3.5224	-2.88265	-4.21586
1477010457550000	-7.75444	-4.11761	5.30041	4.14811	-0.14084	radar	1.42273	-7.52393	-3.88213	-7.67004	-3.93992	-2.98953	-4.13012
1477010457650000	-8.04207	-4.56123	5.29029	4.13432	-0.139009	radar	0.042993	-8.08524	-4.57834	-7.97457	-4.34854	-3.09857	-4.03778
1477010457750000	-8.32687	-4.96915	5.16793	4.12317	-0.123874	radar	1.88211	-8.453	-4.95621	-8.2901	-4.74759	-3.2093	-3.93862
1477010457850000	-8.6383	-5.26341	4.99366	4.07534	-0.155383	radar	4.01541	-8.55062	-4.79248	-8.61678	-5.13637	-3.32121	-3.83242
1477010457950000	-8.95056	-5.66107	5.00209	4.05626	-0.159282	radar	0.114442	-9.04115	-5.69364	-8.95469	-5.51417	-3.43377	-3.71901
1477010458050000	-9.23978	-5.94322	4.85435	4.01771	-0.179604	radar	5.62563	-8.86897	-5.41973	-9.30388	-5.88026	-3.54643	-3.59823
1477010458150000	-9.58445	-6.31576	4.88248	3.99251	-0.187464	radar	0.740063	-9.80646	-6.41174	-9.66432	-6.23389	-3.6586	-3.46994
1477010458250000	-10.0565	-6.58011	4.94755	3.90788	-0.258492	radar	5.62408	-10.6688	-6.35543	-10.0359	-6.57431	-3.76969	-3.33404
1477010458350000	-10.4093	-6.90302	4.97643	3.87799	-0.26475	radar	1.15041	-10.2205	-6.71044	-10.4186	-6.90075	-3.87907	-3.19046
1477010458450000	-10.8324	-7.15518	4.99063	3.81756	-0.29969	radar	1.20525	-10.8944	-6.83335	-10.8121	-7.21245	-3.98613	-3.03916
1477010458550000	-11.1948	-7.45714	4.96078	3.79306	-0.294714	radar	0.657224	-10.986	-7.3707	-11.2161	-7.50862	-4.09021	-2.88015
1477010458650000	-11.5872	-7.7038	4.92412	3.75104	-0.307189	radar	1.0301	-11.4213	-7.46085	-11.6304	-7.78849	-4.19066	-2.71349
1477010458750000	-11.9813	-7.93456	4.8042	3.70902	-0.318622	radar	1.37761	-11.9422	-7.88317	-12.0546	-8.05131	-4.28682	-2.53924
1477010458850000	-12.4202	-8.18692	4.93653	3.67427	-0.318956	radar	2.17709	-12.4462	-8.02117	-12.4881	-8.29633	-4.37802	-2.35756
1477010458950000	-12.8398	-8.35693	4.80704	3.61925	-0.343483	radar	1.8611	-12.7461	-8.19449	-12.9304	-8.5228	-4.4636	-2.16863
1477010459050000	-13.3494	-8.54072	4.90952	3.56507	-0.357373	radar	2.46909	-13.7929	-8.47158	-13.381	-8.73002	-4.54289	-1.97267
1477010459150000	-13.803	-8.60013	4.75928	3.48079	-0.409133	radar	3.60288	-13.6376	-8.26344	-13.8392	-8.91729	-4.61524	-1.76997
1477010459250000	-14.2778	-8.80793	4.90595	3.46647	-0.373042	radar	2.63518	-14.4737	-8.79552	-14.3043	-9.08395	-4.68001	-1.56086
1477010459350000	-14.6989	-9.02019	4.85851	3.45182	-0.357268	radar	0.682135	-14.5757	-9.32634	-14.7754	-9.22939	-4.73658	-1.34573
1477010459450000	-15.1881	-9.23513	4.89442	3.43496	-0.340613	radar	4.59464	-15.6189	-9.69365	-15.2517	-9.35302	-4.78436	-1.125
1477010459550000	-15.6845	-9.31212	4.82595	3.37194	-0.374122	radar	1.93743	-15.9382	-9.35751	-15.7324	-9.45431	-4.82275	-0.899159
1477010459650000	-16.2389	-9.26607	4.84583	3.27731	-0.424619	radar	1.516	-16.6033	-8.85459	-16.2164	-9.53277	-4.85124	-0.668734
1477010459750000	-16.6335	-9.33793	4.7535	3.24302	-0.425504	radar	4.17339	-16.011	-9.33486	-16.7027	-9.58797	-4.8693	-0.434301
1477010459850000	-17.0169	-9.6928	4.73913	3.31012	-0.330324	radar	7.98178	-16.9255	-10.8571	-17.1903	-9.61954	-4.87646	-0.196479
1477010459950000	-17.5671	-9.65351	4.7645	3.23273	-0.37023	radar	2.92131	-18.1371	-9.39146	-17.6781	-9.62717	-4.87232	0.0440703
1477010460050000	-18.0912	-9.54893	4.75783	3.14203	-0.422296	radar	1.25056	-18.3083	-9.18778	-18.1648	-9.61064	-4.85648	0.286648
1477010460150000	-18.5252	-9.58946	4.75327	3.12585	-0.393644	radar	1.10759	-18.2443	-9.58547	-18.6493	-9.56977	-4.82864	0.530522
1477010460250000	-18.9899	-9.49897	4.77359	3.07268	-0.397166	radar	3.08946	-18.6983	-9.02886	-19.1305	-9.50447	-4.78851	0.774927
1477010460350000	-19.5146	-9.27732	4.78584	2.96551	-0.463213	radar	1.81039	-19.7037	-8.79906	-19.6069	-9.41472	-4.73591	1.01907
1477010460450000	-20.084	-8.89349	4.91172	2.83687	-0.520432	radar	4.88141	-20.3815	-7.6755	-20.0775	-9.30061	-4.67066	1.26215
1477010460550000	-20.5045	-8.95007	4.84669	2.85432	-0.461063	radar	2.90573	-20.4587	-9.7448	-20.5409	-9.16227	-4.59271	1.50334
1477010460650000	-21.0298	-8.72895	4.90908	2.7872	-0.477216	radar	2.42929	-21.5568	-8.5005	-20.9959	-8.99994	-4.50202	1.74179
1477010460750000	-21.5164	-8.53399	4.92575	2.72955	-0.49234	radar	1.70791	-21.8628	-8.64129	-21.4412	-8.81393	-4.39865	1.97666
1477010460850000	-21.9729	-8.09883	4.97364	2.59915	-0.578306	radar	3.98863	-21.9514	-7.41274	-21.8754	-8.60465	-4.2827	2.20712
1477010460950000	-22.377	-7.88037	4.95814	2.57576	-0.527075	radar	1.69675	-22.1914	-7.70392	-22.2975	-8.37258	-4.15437	2.43232
1477010461050000	-22.7247	-7.75911	4.84716	2.54996	-0.518056	radar	2.02366	-22.3177	-8.57758	-22.7061	-8.11829	-4.01391	2.65145
1477010461150000	-23.1025	-7.55997	4.77469	2.49012	-0.558768	radar	4.17577	-23.2693	-8.32031	-23.1	-7.84243	-3.86163	2.8637
1477010461250000	-23.493	-7.26981	4.80206	2.46197	-0.507094	radar	1.56795	-23.473	-7.02103	-23.4781	-7.54572	-3.69792	3.06828
1477010461350000	-23.8861	-6.90982	4.8517	2.41159	-0.49527	radar	0.440797	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461450000	-24.2512	-6.46662	4.91437	2.33581	-0.519585	radar	0.779043	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461550000	-24.5748	-6.22919	4.83524	2.28703	-0.547496	radar	4.58809	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461650000	-24.8483	-5.86783	4.80784	2.22415	-0.562711	radar	0.659057	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
